position,num_vesicles,area_vesicles,area_percent
K03,12,8393.942871310228,0.00800508772974985
K04,6,5555.121209710151,0.00529777642222415
K05,2,1233.8605146973912,0.00117670108289465
K06,0,173.18029502913734,0.0001651575994769
K07,0,0.0,0.0
K08,0,0.0,0.0
K09,0,0.0,0.0
K10,0,0.0,0.0
K11,1,801.498825747096,0.00076436884474475
K12,0,0.0,0.0
K13,0,2208.9323345553235,0.0021066020341447
K14,0,0.0,0.0
K15,0,0.0,0.0
K16,0,0.0,0.0
K17,1,827.4169651392118,0.0007890863086119999
K18,0,226.1946710584651,0.0002157160482964
K19,3,9230.784614410211,0.00880316220704095
K20,42,36365.89846071035,0.03468122335501695
K21,0,2035.752039526186,0.00194144443466775
K22,0,0.0,0.0
L11,0,0.0,0.0
L12,0,0.0,0.0
L13,1,367.9590395517045,0.00035091308550995
L14,1,286.67032964006864,0.00027339013065340003
L15,0,0.0,0.0
L16,0,0.0,0.0
L17,0,173.18029502913734,0.0001651575994769
L18,0,0.0,0.0
L19,0,0.0,0.0
L20,0,0.0,0.0
L21,1,399.37496608760244,0.00038087364777335
L22,2,481.4490741626358,0.00045914561668645
