position,num_vesicles,area_vesicles,area_percent
J11,1,1368.5562997200536,0.00130515699359895
J12,6,2368.760860806704,0.00225902639465965
J13,0,0.0,0.0
J14,10,3810.751888804419,0.0036342162025493497
J15,0,0.0,0.0
J16,10,4341.288348179394,0.00414017519777235
J17,1,491.6592502868026,0.00046888279942205
J18,0,173.18029502913734,0.0001651575994769
J19,0,0.0,0.0
J20,0,0.0,0.0
J21,0,0.0,0.0
J22,0,0.0,0.0
K03,10,6698.2682365351375,0.00638796638158325
K04,4,2349.518605803467,0.00224067555027335
K05,0,0.0,0.0
K06,10,6902.864458100174,0.006583084543323649
K07,0,0.0,0.0
K08,0,0.0,0.0
K09,0,0.0,0.0
K10,0,0.0,0.0
K11,3,2714.336052701581,0.002588592579557
K12,8,7902.676320105125,0.00753657943735605
K13,2,1273.1304228672636,0.0012141517857239001
